,date,county,census_fips_code,retail_and_recreation_percent_change,grocery_and_pharmacy_percent_change,parks_percent_change,transit_stations_percent_change,workplaces_percent_change,residential_percent_change
4212,2021-06-12,Dutchess County,36027.0,-1.2857142857142858,7.285714285714286,129.57142857142858,-16.0,-25.857142857142858,4.0
4273,2021-06-19,Dutchess County,36027.0,0.0,10.142857142857142,120.71428571428571,-16.285714285714285,-25.571428571428573,3.857142857142857
4334,2021-06-26,Dutchess County,36027.0,0.8571428571428571,9.714285714285714,150.71428571428572,-14.428571428571429,-26.857142857142858,3.5714285714285716
4395,2021-07-03,Dutchess County,36027.0,-1.0,11.142857142857142,102.42857142857143,-21.142857142857142,-31.571428571428573,4.714285714285714
4456,2021-07-10,Dutchess County,36027.0,-4.142857142857143,8.142857142857142,129.28571428571428,-15.285714285714286,-37.857142857142854,5.142857142857143
4517,2021-07-17,Dutchess County,36027.0,-2.4285714285714284,10.428571428571429,124.14285714285714,-19.428571428571427,-31.142857142857142,4.714285714285714
4578,2021-07-24,Dutchess County,36027.0,-1.5714285714285714,11.428571428571429,145.28571428571428,-16.571428571428573,-30.857142857142858,3.7142857142857144
4639,2021-07-31,Dutchess County,36027.0,-1.0,12.142857142857142,131.28571428571428,-19.0,-29.714285714285715,3.857142857142857
4700,2021-08-07,Dutchess County,36027.0,-1.8571428571428572,13.142857142857142,156.42857142857142,-13.571428571428571,-29.714285714285715,3.857142857142857
4761,2021-08-14,Dutchess County,36027.0,-1.5714285714285714,13.142857142857142,122.57142857142857,-16.428571428571427,-31.142857142857142,4.428571428571429
4822,2021-08-21,Dutchess County,36027.0,-1.4285714285714286,14.428571428571429,134.57142857142858,-14.714285714285714,-32.857142857142854,4.285714285714286
4883,2021-08-28,Dutchess County,36027.0,-0.2857142857142857,8.857142857142858,63.57142857142857,-24.428571428571427,-34.42857142857143,5.428571428571429
4944,2021-09-04,Dutchess County,36027.0,-0.5714285714285714,12.428571428571429,100.0,-30.0,-33.285714285714285,4.714285714285714
5005,2021-09-11,Dutchess County,36027.0,-0.2857142857142857,14.714285714285714,122.71428571428571,-27.571428571428573,-35.142857142857146,5.0
5066,2021-09-18,Dutchess County,36027.0,-2.7142857142857144,14.142857142857142,103.0,-14.857142857142858,-27.714285714285715,3.0
5127,2021-09-25,Dutchess County,36027.0,-3.7142857142857144,11.857142857142858,106.0,-17.428571428571427,-24.285714285714285,2.857142857142857
5188,2021-10-02,Dutchess County,36027.0,-2.0,12.428571428571429,110.85714285714286,-17.857142857142858,-23.142857142857142,3.0
5249,2021-10-09,Dutchess County,36027.0,-3.4285714285714284,13.571428571428571,82.57142857142857,-16.0,-23.142857142857142,3.4285714285714284
5310,2021-10-16,Dutchess County,36027.0,-0.8571428571428571,13.714285714285714,121.85714285714286,-17.857142857142858,-25.285714285714285,3.7142857142857144
5371,2021-10-23,Dutchess County,36027.0,-1.5714285714285714,13.714285714285714,103.57142857142857,-13.857142857142858,-21.857142857142858,3.142857142857143
5432,2021-10-30,Dutchess County,36027.0,-4.714285714285714,14.0,81.14285714285714,-17.428571428571427,-21.714285714285715,4.428571428571429
5493,2021-11-06,Dutchess County,36027.0,-3.2857142857142856,12.714285714285714,96.57142857142857,-15.714285714285714,-21.571428571428573,4.142857142857143
5554,2021-11-13,Dutchess County,36027.0,-3.857142857142857,11.285714285714286,60.57142857142857,-22.571428571428573,-23.428571428571427,5.142857142857143
5615,2021-11-20,Dutchess County,36027.0,-4.142857142857143,12.428571428571429,53.142857142857146,-19.142857142857142,-20.142857142857142,4.0
5676,2021-11-27,Dutchess County,36027.0,-9.285714285714286,14.428571428571429,36.42857142857143,-15.714285714285714,-38.285714285714285,8.0
5737,2021-12-04,Dutchess County,36027.0,-7.428571428571429,8.714285714285714,18.857142857142858,-17.285714285714285,-20.857142857142858,4.857142857142857
5798,2021-12-11,Dutchess County,36027.0,-6.571428571428571,9.857142857142858,17.428571428571427,-24.0,-19.571428571428573,5.0
5859,2021-12-18,Dutchess County,36027.0,-2.857142857142857,13.857142857142858,32.0,-22.142857142857142,-20.428571428571427,4.857142857142857
5920,2021-12-25,Dutchess County,36027.0,-9.285714285714286,21.142857142857142,17.142857142857142,-33.142857142857146,-40.142857142857146,8.571428571428571
5981,2022-01-01,Dutchess County,36027.0,-15.857142857142858,6.571428571428571,15.285714285714286,-35.857142857142854,-48.57142857142857,13.285714285714286
6042,2022-01-08,Dutchess County,36027.0,-22.285714285714285,3.0,-9.571428571428571,-41.714285714285715,-33.57142857142857,12.142857142857142
6103,2022-01-15,Dutchess County,36027.0,-22.714285714285715,-0.5714285714285714,-15.857142857142858,-41.42857142857143,-29.285714285714285,10.285714285714286
6164,2022-01-22,Dutchess County,36027.0,-22.428571428571427,-6.142857142857143,-13.0,-42.0,-30.857142857142858,10.571428571428571
6225,2022-01-29,Dutchess County,36027.0,-24.0,-6.428571428571429,-12.285714285714286,-40.0,-26.714285714285715,9.142857142857142
6286,2022-02-05,Dutchess County,36027.0,-21.285714285714285,-5.142857142857143,-11.571428571428571,-36.714285714285715,-26.571428571428573,9.285714285714286
6347,2022-02-12,Dutchess County,36027.0,-12.142857142857142,3.5714285714285716,14.571428571428571,-30.857142857142858,-21.142857142857142,5.571428571428571
6408,2022-02-19,Dutchess County,36027.0,-15.142857142857142,0.5714285714285714,-2.857142857142857,-30.714285714285715,-21.857142857142858,5.714285714285714
6469,2022-02-26,Dutchess County,36027.0,-13.142857142857142,-1.4285714285714286,23.285714285714285,-30.857142857142858,-30.857142857142858,8.571428571428571
6530,2022-03-05,Dutchess County,36027.0,-12.428571428571429,-0.8571428571428571,7.571428571428571,-24.714285714285715,-19.857142857142858,4.428571428571429
6591,2022-03-12,Dutchess County,36027.0,-21.428571428571427,-6.0,2.857142857142857,-27.857142857142858,-23.428571428571427,6.571428571428571
6652,2022-03-19,Dutchess County,36027.0,-12.142857142857142,1.1428571428571428,33.42857142857143,-17.857142857142858,-21.0,4.142857142857143
6713,2022-03-26,Dutchess County,36027.0,-12.857142857142858,0.42857142857142855,37.42857142857143,-20.428571428571427,-20.571428571428573,4.142857142857143
6774,2022-04-02,Dutchess County,36027.0,-12.857142857142858,1.0,30.428571428571427,-19.571428571428573,-19.0,4.0
6835,2022-04-09,Dutchess County,36027.0,-11.714285714285714,1.5714285714285714,33.142857142857146,-17.714285714285715,-19.571428571428573,3.857142857142857
6896,2022-04-16,Dutchess County,36027.0,-7.285714285714286,7.428571428571429,79.57142857142857,-11.0,-30.0,4.142857142857143
6957,2022-04-23,Dutchess County,36027.0,-11.714285714285714,-2.857142857142857,80.57142857142857,-9.0,-24.142857142857142,3.0
7018,2022-04-30,Dutchess County,36027.0,-5.285714285714286,3.0,89.0,-6.857142857142857,-19.142857142857142,2.142857142857143
7079,2022-05-07,Dutchess County,36027.0,-3.5714285714285716,8.285714285714286,64.0,-11.857142857142858,-20.285714285714285,2.5714285714285716
7140,2022-05-14,Dutchess County,36027.0,-2.7142857142857144,4.428571428571429,111.28571428571429,-7.142857142857143,-21.571428571428573,1.5714285714285714
7201,2022-05-21,Dutchess County,36027.0,-6.428571428571429,4.857142857142857,76.57142857142857,-12.428571428571429,-21.571428571428573,2.4285714285714284
7262,2022-05-28,Dutchess County,36027.0,-4.142857142857143,5.142857142857143,97.85714285714286,-13.285714285714286,-23.714285714285715,2.5714285714285716
7323,2022-06-04,Dutchess County,36027.0,-4.285714285714286,4.0,129.57142857142858,-10.285714285714286,-28.714285714285715,2.857142857142857
7384,2022-06-11,Dutchess County,36027.0,-2.7142857142857144,5.0,130.71428571428572,-10.142857142857142,-20.714285714285715,1.2857142857142858
7445,2022-06-18,Dutchess County,36027.0,-2.142857142857143,7.857142857142857,117.28571428571429,-7.571428571428571,-22.285714285714285,1.8571428571428572
7506,2022-06-25,Dutchess County,36027.0,-0.2857142857142857,7.142857142857143,132.42857142857142,-5.857142857142857,-26.857142857142858,2.2857142857142856
7567,2022-07-02,Dutchess County,36027.0,-1.2857142857142858,9.142857142857142,136.85714285714286,-6.142857142857143,-30.0,2.7142857142857144
7628,2022-07-09,Dutchess County,36027.0,-5.142857142857143,6.428571428571429,155.0,-10.142857142857142,-36.57142857142857,3.5714285714285716
7689,2022-07-16,Dutchess County,36027.0,-4.285714285714286,4.142857142857143,136.0,-12.571428571428571,-29.428571428571427,2.7142857142857144
7750,2022-07-23,Dutchess County,36027.0,-5.714285714285714,4.142857142857143,113.85714285714286,-12.142857142857142,-29.571428571428573,4.714285714285714
7811,2022-07-30,Dutchess County,36027.0,-3.2857142857142856,3.4285714285714284,119.0,-10.142857142857142,-29.142857142857142,3.2857142857142856
7872,2022-08-06,Dutchess County,36027.0,-3.7142857142857144,4.0,137.57142857142858,-9.857142857142858,-29.142857142857142,3.2857142857142856
7933,2022-08-13,Dutchess County,36027.0,-4.571428571428571,3.857142857142857,131.0,-11.571428571428571,-29.285714285714285,2.857142857142857
7994,2022-08-20,Dutchess County,36027.0,-3.2857142857142856,3.7142857142857144,152.57142857142858,-5.571428571428571,-29.571428571428573,4.857142857142857
8055,2022-08-27,Dutchess County,36027.0,1.2857142857142858,2.857142857142857,105.42857142857143,-6.285714285714286,-30.714285714285715,4.857142857142857
8116,2022-09-03,Dutchess County,36027.0,1.0,4.571428571428571,136.0,-7.142857142857143,-30.0,2.7142857142857144
8177,2022-09-10,Dutchess County,36027.0,-3.142857142857143,2.142857142857143,96.71428571428571,-13.857142857142858,-32.714285714285715,3.7142857142857144
8238,2022-09-17,Dutchess County,36027.0,-4.857142857142857,2.7142857142857144,105.57142857142857,-11.0,-25.142857142857142,1.4285714285714286
8299,2022-09-24,Dutchess County,36027.0,-6.428571428571429,3.7142857142857144,93.28571428571429,-12.0,-24.428571428571427,1.8571428571428572
8360,2022-10-01,Dutchess County,36027.0,-3.7142857142857144,4.857142857142857,109.14285714285714,-14.428571428571429,-23.857142857142858,2.5714285714285716
8421,2022-10-08,Dutchess County,36027.0,-4.142857142857143,5.0,89.57142857142857,-11.857142857142858,-23.571428571428573,2.857142857142857
8482,2022-10-15,Dutchess County,36027.0,-1.7142857142857142,3.857142857142857,109.42857142857143,-7.285714285714286,-24.857142857142858,2.5714285714285716
14,2020-02-15,Erie County,36029.0,3.0,-2.0,22.0,1.0,0.0,0.0
75,2020-02-22,Erie County,36029.0,4.428571428571429,-2.2857142857142856,14.285714285714286,-2.4285714285714284,-9.428571428571429,2.142857142857143
136,2020-02-29,Erie County,36029.0,1.0,0.5714285714285714,8.571428571428571,-0.2857142857142857,0.0,1.2857142857142858
197,2020-03-07,Erie County,36029.0,9.857142857142858,7.142857142857143,16.285714285714285,3.857142857142857,4.714285714285714,-0.8571428571428571
258,2020-03-14,Erie County,36029.0,6.0,16.714285714285715,33.714285714285715,1.0,2.5714285714285716,0.0
319,2020-03-21,Erie County,36029.0,-29.285714285714285,10.285714285714286,19.857142857142858,-27.142857142857142,-26.714285714285715,11.571428571428571
380,2020-03-28,Erie County,36029.0,-50.42857142857143,-18.714285714285715,21.571428571428573,-48.714285714285715,-47.857142857142854,19.0
441,2020-04-04,Erie County,36029.0,-48.285714285714285,-16.571428571428573,22.571428571428573,-50.0,-51.142857142857146,19.714285714285715
502,2020-04-11,Erie County,36029.0,-54.857142857142854,-3.2857142857142856,14.714285714285714,-49.857142857142854,-53.285714285714285,20.285714285714285
563,2020-04-18,Erie County,36029.0,-61.285714285714285,-22.857142857142858,-2.5714285714285716,-51.142857142857146,-52.142857142857146,20.428571428571427
624,2020-04-25,Erie County,36029.0,-56.42857142857143,-17.714285714285715,18.714285714285715,-48.142857142857146,-50.57142857142857,19.428571428571427
685,2020-05-02,Erie County,36029.0,-50.714285714285715,-12.714285714285714,26.285714285714285,-45.0,-49.42857142857143,17.714285714285715
746,2020-05-09,Erie County,36029.0,-44.857142857142854,-4.714285714285714,45.0,-41.0,-46.57142857142857,17.428571428571427
807,2020-05-16,Erie County,36029.0,-44.42857142857143,-9.285714285714286,45.857142857142854,-38.42857142857143,-44.42857142857143,16.571428571428573
868,2020-05-23,Erie County,36029.0,-37.285714285714285,-3.2857142857142856,87.71428571428571,-32.285714285714285,-42.285714285714285,14.428571428571429
929,2020-05-30,Erie County,36029.0,-37.857142857142854,-2.4285714285714284,98.14285714285714,-32.142857142857146,-43.285714285714285,14.0
990,2020-06-06,Erie County,36029.0,-33.57142857142857,-0.42857142857142855,92.28571428571429,-28.571428571428573,-35.142857142857146,11.857142857142858
1051,2020-06-13,Erie County,36029.0,-25.714285714285715,3.2857142857142856,129.85714285714286,-22.857142857142858,-32.857142857142854,10.285714285714286
1112,2020-06-20,Erie County,36029.0,-21.142857142857142,5.714285714285714,153.14285714285714,-17.428571428571427,-31.571428571428573,8.714285714285714
1173,2020-06-27,Erie County,36029.0,-21.428571428571427,3.0,117.85714285714286,-17.285714285714285,-32.0,8.714285714285714
1234,2020-07-04,Erie County,36029.0,-14.714285714285714,7.285714285714286,154.14285714285714,-18.142857142857142,-37.0,7.428571428571429
1295,2020-07-11,Erie County,36029.0,-14.571428571428571,0.7142857142857143,111.28571428571429,-23.571428571428573,-34.714285714285715,8.285714285714286
1356,2020-07-18,Erie County,36029.0,-13.285714285714286,-0.5714285714285714,136.28571428571428,-24.714285714285715,-32.0,7.857142857142857
1417,2020-07-25,Erie County,36029.0,-13.142857142857142,-2.5714285714285716,138.42857142857142,-25.142857142857142,-32.0,7.428571428571429
1478,2020-08-01,Erie County,36029.0,-10.714285714285714,-1.2857142857142858,148.28571428571428,-23.571428571428573,-32.142857142857146,7.0
1539,2020-08-08,Erie County,36029.0,-10.428571428571429,-0.5714285714285714,129.42857142857142,-24.285714285714285,-32.714285714285715,7.0
1600,2020-08-15,Erie County,36029.0,-11.142857142857142,-2.7142857142857144,152.14285714285714,-25.857142857142858,-32.57142857142857,6.428571428571429
1661,2020-08-22,Erie County,36029.0,-11.428571428571429,-4.142857142857143,168.0,-26.142857142857142,-32.142857142857146,6.571428571428571
1722,2020-08-29,Erie County,36029.0,-11.714285714285714,-5.0,168.0,-27.285714285714285,-31.428571428571427,7.0
1778,2020-09-05,Erie County,36029.0,-9.0,-1.7142857142857142,168.0,-23.714285714285715,-31.714285714285715,6.0
1834,2020-09-12,Erie County,36029.0,-12.714285714285714,-4.0,153.71428571428572,-29.142857142857142,-35.57142857142857,7.0
1895,2020-09-19,Erie County,36029.0,-12.571428571428571,-5.571428571428571,76.14285714285714,-29.285714285714285,-27.857142857142858,6.428571428571429
1956,2020-09-26,Erie County,36029.0,-11.428571428571429,-5.0,88.14285714285714,-29.714285714285715,-27.0,6.142857142857143
2017,2020-10-03,Erie County,36029.0,-13.714285714285714,-5.142857142857143,43.285714285714285,-31.285714285714285,-26.571428571428573,7.142857142857143
2078,2020-10-10,Erie County,36029.0,-15.142857142857142,-4.428571428571429,46.0,-27.857142857142858,-26.714285714285715,6.714285714285714
2139,2020-10-17,Erie County,36029.0,-15.0,-5.857142857142857,53.42857142857143,-30.428571428571427,-27.857142857142858,7.428571428571429
2200,2020-10-24,Erie County,36029.0,-17.285714285714285,-7.714285714285714,26.285714285714285,-33.0,-25.857142857142858,7.857142857142857
2261,2020-10-31,Erie County,36029.0,-16.285714285714285,-5.285714285714286,14.571428571428571,-31.714285714285715,-25.142857142857142,7.714285714285714
2322,2020-11-07,Erie County,36029.0,-17.571428571428573,-7.285714285714286,23.285714285714285,-35.0,-26.142857142857142,8.142857142857142
2383,2020-11-14,Erie County,36029.0,-17.0,-6.285714285714286,36.714285714285715,-36.857142857142854,-27.285714285714285,9.285714285714286
2444,2020-11-21,Erie County,36029.0,-23.428571428571427,-7.857142857142857,-11.285714285714286,-40.42857142857143,-29.142857142857142,10.571428571428571
2505,2020-11-28,Erie County,36029.0,-35.0,-10.571428571428571,-14.285714285714286,-47.714285714285715,-44.57142857142857,14.285714285714286
2566,2020-12-05,Erie County,36029.0,-30.0,-11.571428571428571,-16.857142857142858,-45.714285714285715,-33.285714285714285,12.571428571428571
2627,2020-12-12,Erie County,36029.0,-28.857142857142858,-9.428571428571429,-12.285714285714286,-49.714285714285715,-32.714285714285715,12.142857142857142
2688,2020-12-19,Erie County,36029.0,-26.285714285714285,-6.714285714285714,-21.857142857142858,-48.42857142857143,-31.571428571428573,12.0
2749,2020-12-26,Erie County,36029.0,-31.285714285714285,-7.0,-24.142857142857142,-51.42857142857143,-45.857142857142854,14.285714285714286
2810,2021-01-02,Erie County,36029.0,-29.714285714285715,-10.714285714285714,-16.0,-50.857142857142854,-45.42857142857143,15.142857142857142
2871,2021-01-09,Erie County,36029.0,-32.714285714285715,-13.0,-28.285714285714285,-48.142857142857146,-31.571428571428573,12.285714285714286
2932,2021-01-16,Erie County,36029.0,-31.857142857142858,-13.285714285714286,-23.714285714285715,-48.57142857142857,-31.285714285714285,11.857142857142858
2993,2021-01-23,Erie County,36029.0,-31.142857142857142,-16.714285714285715,-27.714285714285715,-48.714285714285715,-33.142857142857146,12.285714285714286
3054,2021-01-30,Erie County,36029.0,-31.428571428571427,-18.0,-29.428571428571427,-47.857142857142854,-30.428571428571427,11.714285714285714
3115,2021-02-06,Erie County,36029.0,-30.714285714285715,-14.714285714285714,-28.428571428571427,-46.857142857142854,-30.714285714285715,11.571428571428571
3176,2021-02-13,Erie County,36029.0,-27.285714285714285,-12.0,-29.571428571428573,-42.857142857142854,-29.571428571428573,10.857142857142858
3237,2021-02-20,Erie County,36029.0,-28.428571428571427,-15.714285714285714,-24.0,-43.857142857142854,-36.57142857142857,12.285714285714286
3298,2021-02-27,Erie County,36029.0,-23.428571428571427,-13.857142857142858,-19.285714285714285,-40.714285714285715,-30.0,10.142857142857142
3359,2021-03-06,Erie County,36029.0,-20.142857142857142,-9.857142857142858,-20.571428571428573,-37.857142857142854,-29.857142857142858,9.428571428571429
3420,2021-03-13,Erie County,36029.0,-16.428571428571427,-8.428571428571429,12.857142857142858,-34.42857142857143,-29.428571428571427,8.714285714285714
3481,2021-03-20,Erie County,36029.0,-13.285714285714286,-7.857142857142857,3.0,-34.142857142857146,-29.571428571428573,8.0
3542,2021-03-27,Erie County,36029.0,-11.0,-6.428571428571429,61.714285714285715,-31.285714285714285,-29.0,7.285714285714286
3603,2021-04-03,Erie County,36029.0,-10.285714285714286,0.7142857142857143,4.714285714285714,-32.285714285714285,-32.57142857142857,8.428571428571429
3664,2021-04-10,Erie County,36029.0,-15.857142857142858,-8.285714285714286,80.14285714285714,-27.571428571428573,-36.714285714285715,7.285714285714286
3725,2021-04-17,Erie County,36029.0,-13.571428571428571,-7.428571428571429,15.142857142857142,-28.428571428571427,-30.142857142857142,7.857142857142857
3786,2021-04-24,Erie County,36029.0,-14.142857142857142,-8.0,29.428571428571427,-27.714285714285715,-30.285714285714285,7.857142857142857
3847,2021-05-01,Erie County,36029.0,-11.714285714285714,-5.428571428571429,34.57142857142857,-25.571428571428573,-29.857142857142858,7.428571428571429
3908,2021-05-08,Erie County,36029.0,-8.571428571428571,1.4285714285714286,40.0,-23.857142857142858,-29.285714285714285,6.571428571428571
3969,2021-05-15,Erie County,36029.0,-8.285714285714286,-1.1428571428571428,74.0,-20.142857142857142,-31.0,5.571428571428571
4030,2021-05-22,Erie County,36029.0,-5.571428571428571,0.8571428571428571,130.14285714285714,-17.857142857142858,-30.142857142857142,4.428571428571429
4091,2021-05-29,Erie County,36029.0,-6.285714285714286,0.14285714285714285,88.14285714285714,-22.428571428571427,-30.714285714285715,5.0
4152,2021-06-05,Erie County,36029.0,-6.857142857142857,2.142857142857143,137.28571428571428,-19.857142857142858,-35.714285714285715,5.142857142857143
4213,2021-06-12,Erie County,36029.0,-3.5714285714285716,4.428571428571429,146.85714285714286,-17.714285714285715,-28.285714285714285,3.5714285714285716
4274,2021-06-19,Erie County,36029.0,-2.142857142857143,4.142857142857143,140.28571428571428,-17.428571428571427,-30.142857142857142,4.0
4335,2021-06-26,Erie County,36029.0,-1.7142857142857142,2.857142857142857,143.71428571428572,-15.571428571428571,-30.714285714285715,3.5714285714285716
4396,2021-07-03,Erie County,36029.0,-2.0,4.714285714285714,128.57142857142858,-14.857142857142858,-35.42857142857143,4.0
4457,2021-07-10,Erie County,36029.0,-6.714285714285714,1.0,134.14285714285714,-16.714285714285715,-41.285714285714285,5.0
4518,2021-07-17,Erie County,36029.0,-3.2857142857142856,-0.42857142857142855,89.0,-17.0,-33.714285714285715,5.285714285714286
4579,2021-07-24,Erie County,36029.0,0.14285714285714285,3.0,153.28571428571428,-11.142857142857142,-33.285714285714285,3.4285714285714284
4640,2021-07-31,Erie County,36029.0,-1.7142857142857142,2.142857142857143,147.28571428571428,-15.285714285714286,-32.285714285714285,3.5714285714285716
4701,2021-08-07,Erie County,36029.0,-2.142857142857143,3.857142857142857,140.85714285714286,-15.285714285714286,-32.714285714285715,3.7142857142857144
4762,2021-08-14,Erie County,36029.0,-2.142857142857143,2.7142857142857144,126.14285714285714,-17.285714285714285,-33.0,3.7142857142857144
4823,2021-08-21,Erie County,36029.0,-2.7142857142857144,0.7142857142857143,104.71428571428571,-17.428571428571427,-33.714285714285715,3.857142857142857
